2010.07.07,00:00,110.48000,110.93400,109.29300,110.81800,121418
2010.07.08,00:00,110.81600,112.49700,110.70000,112.15600,133648
2010.07.09,00:00,112.15500,112.65500,111.51200,111.98900,119660
2010.07.12,00:00,112.12200,112.38100,111.12200,111.60400,105800
2010.07.13,00:00,111.60500,112.91900,110.67200,112.88900,121671
2010.07.14,00:00,112.89400,113.26900,112.00900,112.65200,117581
2010.07.15,00:00,112.65500,113.37100,111.80900,113.12100,131544
2010.07.16,00:00,113.12400,113.34000,111.52700,112.09700,134604
2010.07.19,00:00,111.64400,113.04300,111.42100,112.16300,109023
2010.07.20,00:00,112.16200,113.33200,111.44300,112.68100,118643
2010.07.21,00:00,112.68700,112.82100,110.75900,110.99900,114307
2010.07.22,00:00,111.00000,112.72600,109.99500,112.07200,129523
2010.07.23,00:00,112.07100,112.99700,111.57300,112.87800,140739
2010.07.26,00:00,112.74600,113.45800,112.19500,112.87600,113759
2010.07.27,00:00,112.88300,114.40900,112.76300,114.21200,122787
2010.07.28,00:00,114.21100,114.73100,113.19100,113.64300,125463
2010.07.29,00:00,113.64500,114.21100,113.15600,113.49000,118880
2010.07.30,00:00,113.48800,113.78700,112.00900,112.83500,130880
2010.08.02,00:00,112.77900,114.16700,112.70300,113.98400,101124
2010.08.03,00:00,113.98700,114.13200,113.09400,113.47200,106283
2010.08.04,00:00,113.46800,113.65200,112.69200,113.51500,107648
2010.08.05,00:00,113.52600,113.88900,112.74600,113.16000,105763
2010.08.06,00:00,113.15700,113.68700,112.55700,113.53700,100972
2010.08.09,00:00,113.50600,113.92400,113.26500,113.60100,86430
2010.08.10,00:00,113.60400,113.72900,112.26700,112.55600,113740
2010.08.11,00:00,112.55400,112.59900,109.63200,109.72500,136706
2010.08.12,00:00,109.72600,110.87800,109.20800,110.17900,115745
2010.08.13,00:00,110.17600,111.09900,109.52900,109.95000,95264
2010.08.16,00:00,109.96800,110.26600,109.15300,109.43300,98716
2010.08.17,00:00,109.42000,110.41000,109.05700,110.18000,95261
2010.08.18,00:00,110.17900,110.32400,109.57100,109.81600,89666
2010.08.19,00:00,109.81500,110.11700,109.18600,109.49000,114828
2010.08.20,00:00,109.48600,109.60100,108.23100,108.78800,95829
2010.08.23,00:00,108.71700,108.86900,107.70100,107.77100,84257
2010.08.24,00:00,107.79900,107.79900,105.41700,105.93600,112650
2010.08.25,00:00,105.93800,107.62100,105.89700,107.01700,119280
2010.08.26,00:00,107.01600,108.00000,106.97900,107.36500,103845
2010.08.27,00:00,107.36800,108.87400,106.97200,108.76500,88421
2010.08.30,00:00,108.86200,109.54400,107.00700,107.13100,91004
2010.08.31,00:00,107.13200,107.75500,106.16300,106.74500,98678
2010.09.01,00:00,106.74300,108.58700,106.56500,108.13900,98164
2010.09.02,00:00,108.13800,108.29700,107.43900,108.06600,90846
2010.09.03,00:00,108.06500,109.53700,107.90600,108.70400,71054
2010.09.06,00:00,108.46900,108.93600,108.26300,108.41400,66805
2010.09.07,00:00,108.41300,108.44900,106.24300,106.30300,114570
2010.09.08,00:00,106.30500,107.10000,105.76900,106.67300,111571
2010.09.09,00:00,106.67200,106.93800,105.94900,106.34500,91395
2010.09.10,00:00,106.34400,107.36500,106.22700,106.70000,89433
2010.09.13,00:00,107.08900,107.92500,106.93000,107.81800,110823
2010.09.14,00:00,107.81700,108.23300,106.74900,107.91200,140703
2010.09.15,00:00,107.91300,111.58400,107.71100,111.53600,156593
2010.09.16,00:00,111.53700,112.38300,110.63500,112.15400,130562
2010.09.17,00:00,112.15300,112.97100,111.57300,112.01500,114718
2010.09.20,00:00,111.96900,112.34300,111.67500,111.90600,92473
2010.09.21,00:00,111.90500,112.91600,111.45300,112.84700,115198
2010.09.22,00:00,112.84800,113.51300,112.54000,113.24100,140966
2010.09.23,00:00,113.24000,113.41100,112.15700,112.33200,114772
2010.09.24,00:00,112.33300,113.75700,112.26100,113.61500,123083
2010.09.27,00:00,113.59400,113.78500,113.04500,113.37800,95405
2010.09.28,00:00,113.37700,114.00700,112.66000,113.92000,122664
2010.09.29,00:00,113.92100,114.17000,113.48100,114.04000,119709
2010.09.30,00:00,114.04100,114.21500,112.96600,113.87100,134654
2010.10.01,00:00,113.87200,114.85200,113.74200,114.75700,118540
2010.10.04,00:00,114.90100,115.27200,113.73200,114.05200,109265
2010.10.05,00:00,114.05800,115.33300,113.86700,115.16000,122983
2010.10.06,00:00,115.16500,115.63500,114.66400,115.50900,115527
2010.10.07,00:00,115.50300,115.65500,114.22700,114.74000,120117
2010.10.08,00:00,114.72200,114.93300,113.65200,114.19400,112397
2010.10.11,00:00,114.66700,114.72700,113.81600,113.85100,86617
2010.10.12,00:00,113.85000,114.16100,112.82300,113.77900,123165
2010.10.13,00:00,113.77500,114.68300,113.72500,114.18200,99177
2010.10.14,00:00,114.18000,114.76900,113.97900,114.73800,112787
2010.10.15,00:00,114.73600,114.75000,113.53400,113.76200,104519
2010.10.18,00:00,113.85100,113.85200,112.38300,113.23200,129232
2010.10.19,00:00,113.23100,113.64000,111.79500,111.94900,147578
2010.10.20,00:00,111.96400,113.36000,111.53900,113.21500,130212
2010.10.21,00:00,113.21300,113.91400,112.79000,113.19000,127017
2010.10.22,00:00,113.19200,113.53800,112.57300,113.53000,97759
2010.10.25,00:00,113.57200,113.77600,112.52700,112.83700,121738
2010.10.26,00:00,112.84100,113.26000,112.39900,112.84200,133622
2010.10.27,00:00,112.84300,113.17800,112.20800,112.56800,149761
2010.10.28,00:00,112.56100,112.96400,112.17200,112.85100,115690
2010.10.29,00:00,112.84900,112.96600,111.51200,112.11700,119962
2010.10.31,00:00,112.11000,112.23300,112.05800,112.20700,1431
2010.11.01,00:00,112.21400,113.25100,111.75600,111.85800,89219
2010.11.02,00:00,111.85900,113.46200,111.85500,113.19600,83340
2010.11.03,00:00,113.19100,114.90300,112.80300,114.63800,91941
2010.11.04,00:00,114.63600,115.40700,114.01800,114.73100,130940
2010.11.05,00:00,114.73200,115.02400,113.88300,114.00800,125625
2010.11.08,00:00,114.18700,114.28100,112.64500,112.98800,126558
2010.11.09,00:00,112.99200,113.08300,111.70000,112.49200,149567
2010.11.10,00:00,112.49300,113.77500,112.21200,113.38400,160043
2010.11.11,00:00,113.38200,113.52300,112.50000,112.71900,129293
2010.11.12,00:00,112.72300,113.37400,111.03500,112.99500,153006
2010.11.15,00:00,113.04400,113.60900,112.57400,112.85400,143513
2010.11.16,00:00,112.85600,113.41500,112.25000,112.36600,156310
2010.11.17,00:00,112.37600,112.77500,112.30600,112.51700,111625
2010.11.18,00:00,112.51500,114.07500,112.49900,113.91600,125455
2010.11.19,00:00,113.90400,114.29500,113.51100,114.21800,105107
2010.11.22,00:00,114.54900,114.93600,113.23300,113.54500,124294
2010.11.23,00:00,113.54400,113.65300,110.73100,111.14300,140802
2010.11.24,00:00,111.14400,111.75600,110.29500,111.37400,145592
2010.11.25,00:00,111.37100,111.91000,110.99000,111.65800,93933
2010.11.26,00:00,111.65700,111.81300,110.54100,111.29200,117315
2010.11.29,00:00,111.63400,111.75800,110.23500,110.62900,129243
2010.11.30,00:00,110.56700,110.68100,108.32800,108.64000,162868
2010.12.01,00:00,108.64300,110.74200,108.39900,110.60700,160177
2010.12.02,00:00,110.60900,111.18500,109.96400,110.70400,137545
2010.12.03,00:00,110.70500,111.21700,109.86900,110.70100,127497
2010.12.06,00:00,110.53600,111.06800,109.61200,109.97600,130279
2010.12.07,00:00,109.97500,111.09700,109.54800,110.70300,147179
2010.12.08,00:00,110.70200,111.46400,110.49600,111.41500,159413
2010.12.09,00:00,111.41600,111.63100,110.55800,110.85900,142738
2010.12.10,00:00,110.85600,111.12400,110.46700,111.00900,96001
2010.12.13,00:00,110.83900,112.05400,110.63200,111.62900,111129
